# BUSCO version is: 5.8.2 
# The lineage dataset is: diptera_odb12 (Creation date: 2026-06-16, number of genomes: 76, number of BUSCOs: 5067)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
320262at7147	Complete	SUPER_1	39756007	39756730	+	226.0	167	https://v12-1.orthodb.org/?query=320262at7147	DNA-directed RNA polymerase I subunit RPA43
320376at7147	Complete	SUPER_2	277015994	277018025	+	924.2	537	https://v12-1.orthodb.org/?query=320376at7147	probable ATP-dependent RNA helicase DDX43
320425at7147	Complete	SUPER_2	265012174	265026523	+	323.4	363	https://v12-1.orthodb.org/?query=320425at7147	uncharacterized protein LOC105230348 isoform X1
320463at7147	Complete	SUPER_2	230612882	230616242	+	1057.1	706	https://v12-1.orthodb.org/?query=320463at7147	amyloid beta A4 precursor protein-binding family B member 1-interacting protein
320558at7147	Complete	SUPER_1	333869219	333874794	+	530.7	278	https://v12-1.orthodb.org/?query=320558at7147	cytoplasmic polyadenylation element-binding protein
320612at7147	Complete	SUPER_2	344932096	344892508	-	880.9	539	https://v12-1.orthodb.org/?query=320612at7147	serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha
320655at7147	Complete	SUPER_2	336413702	336414792	+	474.6	277	https://v12-1.orthodb.org/?query=320655at7147	presenilins-associated rhomboid-like protein, mitochondrial
320658at7147	Missing
320959at7147	Complete	SUPER_2	353289721	353287810	-	891.0	444	https://v12-1.orthodb.org/?query=320959at7147	serine/threonine-protein kinase Pak
321048at7147	Complete	SUPER_1	125405129	125404563	-	245.2	130	https://v12-1.orthodb.org/?query=321048at7147	RNA-binding motif protein, X-linked 2
321070at7147	Complete	SUPER_3	128167581	128298813	+	2463.4	1290	https://v12-1.orthodb.org/?query=321070at7147	NACHT domain- and WD repeat-containing protein 1
321152at7147	Complete	SUPER_3	119963510	119971418	+	987.7	1011	https://v12-1.orthodb.org/?query=321152at7147	mitogen-activated protein kinase kinase kinase 7 isoform X1
321224at7147	Complete	SUPER_2	153187232	153211634	+	597.4	488	https://v12-1.orthodb.org/?query=321224at7147	rho gtpase activating protein
321389at7147	Complete	SUPER_1	190030978	190038586	+	461.7	283	https://v12-1.orthodb.org/?query=321389at7147	uncharacterized protein, isoform A
321465at7147	Complete	SUPER_3	119384005	119378591	-	517.7	403	https://v12-1.orthodb.org/?query=321465at7147	ras guanine nucleotide exchange factor P isoform X1
321835at7147	Missing
322025at7147	Complete	SUPER_1	16751241	16749815	-	610.8	369	https://v12-1.orthodb.org/?query=322025at7147	zinc finger CCCH domain-containing protein 15 homolog
322179at7147	Missing
322272at7147	Complete	SUPER_X	3872042	3876142	+	914.4	1148	https://v12-1.orthodb.org/?query=322272at7147	protein suppressor of sable
322306at7147	Complete	SUPER_3	49809318	49806329	-	947.7	732	https://v12-1.orthodb.org/?query=322306at7147	CCAAT/enhancer-binding protein zeta
322321at7147	Complete	SUPER_1	225256660	225258189	+	484.2	429	https://v12-1.orthodb.org/?query=322321at7147	sperm-associated antigen 1
322366at7147	Complete	SUPER_3	252960347	252959202	-	480.8	282	https://v12-1.orthodb.org/?query=322366at7147	JNK1/MAPK8-associated membrane protein
322474at7147	Missing
322552at7147	Complete	SUPER_X	10997049	11114396	+	277.6	196	https://v12-1.orthodb.org/?query=322552at7147	homeobox protein onecut
322577at7147	Complete	SUPER_2	341068337	341067594	-	175.0	222	https://v12-1.orthodb.org/?query=322577at7147	uncharacterized protein LOC120774248
322591at7147	Complete	SUPER_2	50410391	50413379	+	569.4	625	https://v12-1.orthodb.org/?query=322591at7147	fas-binding factor 1
322611at7147	Complete	SUPER_2	84952625	84902363	-	1453.7	946	https://v12-1.orthodb.org/?query=322611at7147	SH3 and multiple ankyrin repeat domains protein 1
322639at7147	Complete	SUPER_1	30115904	30115342	-	139.6	98	https://v12-1.orthodb.org/?query=322639at7147	Short neuropeptide F
322647at7147	Complete	SUPER_3	138416685	138406642	-	400.7	511	https://v12-1.orthodb.org/?query=322647at7147	LOW QUALITY PROTEIN: uncharacterized protein LOC106082790
322677at7147	Complete	SUPER_1	2414655	2414173	-	242.5	124	https://v12-1.orthodb.org/?query=322677at7147	Mediator of RNA polymerase II transcription subunit 11
322797at7147	Complete	SUPER_2	284799367	284756400	-	345.6	217	https://v12-1.orthodb.org/?query=322797at7147	Sperm-associated antigen 7
322865at7147	Complete	SUPER_2	32257325	32268572	+	452.1	307	https://v12-1.orthodb.org/?query=322865at7147	zinc finger protein 2
322876at7147	Missing
323057at7147	Complete	SUPER_1	332346812	332356177	+	1362.3	979	https://v12-1.orthodb.org/?query=323057at7147	pre-mRNA-processing factor 39
323186at7147	Complete	SUPER_2	280636638	280640407	+	409.3	374	https://v12-1.orthodb.org/?query=323186at7147	G-patch domain and KOW motifs-containing protein
323291at7147	Complete	SUPER_2	51499824	51368337	-	2084.7	1304	https://v12-1.orthodb.org/?query=323291at7147	Retinal guanylyl cyclase 2
323400at7147	Complete	SUPER_2	144640185	144643198	+	1266.3	591	https://v12-1.orthodb.org/?query=323400at7147	G protein-coupled receptor kinase 1
323507at7147	Complete	SUPER_1	122087576	122079506	-	487.0	335	https://v12-1.orthodb.org/?query=323507at7147	bromodomain-containing protein DDB_G0270170 isoform X1
323543at7147	Complete	SUPER_2	149874988	149862937	-	745.7	638	https://v12-1.orthodb.org/?query=323543at7147	protein winged eye
323574at7147	Complete	SUPER_1	348827121	348812684	-	289.1	163	https://v12-1.orthodb.org/?query=323574at7147	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3
323595at7147	Complete	SUPER_3	239634557	239633618	-	363.5	286	https://v12-1.orthodb.org/?query=323595at7147	zinc finger E-box-binding homeobox protein zag-1 isoform X1
323607at7147	Complete	SUPER_X	6260957	6270786	+	278.5	239	https://v12-1.orthodb.org/?query=323607at7147	BLOC-1-related complex subunit 6
323631at7147	Complete	SUPER_2	346867742	346866396	-	684.6	422	https://v12-1.orthodb.org/?query=323631at7147	Chitobiosyldiphosphodolichol beta-mannosyltransferase
323705at7147	Complete	SUPER_1	680770	667458	-	703.9	505	https://v12-1.orthodb.org/?query=323705at7147	protein cappuccino
323798at7147	Complete	SUPER_2	114295336	114294032	-	476.2	388	https://v12-1.orthodb.org/?query=323798at7147	F-box/WD repeat-containing protein 4
323908at7147	Complete	SUPER_2	221423736	221422932	-	387.2	261	https://v12-1.orthodb.org/?query=323908at7147	60S ribosomal protein L6
323919at7147	Complete	SUPER_3	114557086	114544573	-	320.8	273	https://v12-1.orthodb.org/?query=323919at7147	E3 ubiquitin-protein ligase Topors
324287at7147	Complete	SUPER_2	298883402	298880633	-	712.0	426	https://v12-1.orthodb.org/?query=324287at7147	zinc finger protein 236 isoform X1
324327at7147	Complete	SUPER_1	205917785	205943595	+	265.7	183	https://v12-1.orthodb.org/?query=324327at7147	cysteine-rich venom protein
324452at7147	Complete	SUPER_3	249714734	249712137	-	778.3	519	https://v12-1.orthodb.org/?query=324452at7147	Histone-lysine N-methyltransferase Suv4-20
324493at7147	Complete	SUPER_1	31491827	31495697	+	722.4	549	https://v12-1.orthodb.org/?query=324493at7147	Zinc finger protein
324612at7147	Complete	SUPER_2	233885510	233889414	+	1093.9	705	https://v12-1.orthodb.org/?query=324612at7147	probable serine/threonine-protein kinase nek3 isoform X1
324790at7147	Complete	SUPER_2	16335861	16333086	-	1007.9	725	https://v12-1.orthodb.org/?query=324790at7147	Coiled-coil and C2 domain-containing protein 1-like
325191at7147	Complete	SUPER_1	236792994	236793609	+	331.9	211	https://v12-1.orthodb.org/?query=325191at7147	homeotic protein ultrabithorax
325193at7147	Duplicated	SUPER_X	12667131	12669830	+	594.2	390	https://v12-1.orthodb.org/?query=325193at7147	uncharacterized protein LOC119639843 isoform X1
325193at7147	Duplicated	SUPER_X	12803477	12806176	+	594.2	390	https://v12-1.orthodb.org/?query=325193at7147	uncharacterized protein LOC119639843 isoform X1
325325at7147	Missing
325336at7147	Complete	SUPER_2	212427645	212426831	-	454.0	236	https://v12-1.orthodb.org/?query=325336at7147	Charged multivesicular body protein 2a
325416at7147	Complete	SUPER_1	31988602	31966218	-	459.3	260	https://v12-1.orthodb.org/?query=325416at7147	protein rolling stone
325495at7147	Complete	SUPER_3	254449939	254444821	-	452.9	309	https://v12-1.orthodb.org/?query=325495at7147	protein Tob1
325652at7147	Complete	SUPER_3	20166559	20165218	-	504.7	430	https://v12-1.orthodb.org/?query=325652at7147	Protein bric-a-brac 1
325730at7147	Complete	SUPER_3	1415607	1390473	-	528.0	399	https://v12-1.orthodb.org/?query=325730at7147	Homeobox protein araucan
325776at7147	Complete	SUPER_1	324251369	324247962	-	384.6	234	https://v12-1.orthodb.org/?query=325776at7147	RPII140-upstream gene protein
325909at7147	Complete	SUPER_1	285709364	285708300	-	348.1	200	https://v12-1.orthodb.org/?query=325909at7147	osiris 9
325919at7147	Fragmented	SUPER_2	104638013	104618268	-	880.4	637	https://v12-1.orthodb.org/?query=325919at7147	uncharacterized protein, isoform A
325959at7147	Complete	SUPER_1	90452442	90451222	-	334.9	231	https://v12-1.orthodb.org/?query=325959at7147	F-box only protein 28
326071at7147	Complete	SUPER_2	1845727	1848422	+	249.2	202	https://v12-1.orthodb.org/?query=326071at7147	Myeloid leukemia factor
326289at7147	Complete	SUPER_1	3644051	3641712	-	590.0	359	https://v12-1.orthodb.org/?query=326289at7147	Protein decapentaplegic
326304at7147	Complete	SUPER_1	1739935	1741613	+	861.6	517	https://v12-1.orthodb.org/?query=326304at7147	Conserved oligomeric Golgi complex subunit 8
326427at7147	Complete	SUPER_3	285815288	285812674	-	1130.2	758	https://v12-1.orthodb.org/?query=326427at7147	glutamate 
326706at7147	Complete	SUPER_1	123383929	123384892	+	436.7	314	https://v12-1.orthodb.org/?query=326706at7147	putative transferase CAF17 homolog, mitochondrial
326721at7147	Complete	SUPER_2	3839866	3903145	+	1114.9	601	https://v12-1.orthodb.org/?query=326721at7147	RNA-binding protein fusilli
326743at7147	Complete	SUPER_1	211159014	211222764	+	966.6	725	https://v12-1.orthodb.org/?query=326743at7147	protein wings apart-like
326977at7147	Complete	SUPER_3	226388036	226386101	-	337.2	306	https://v12-1.orthodb.org/?query=326977at7147	scaffold protein salvador
327028at7147	Complete	SUPER_2	199263272	199264469	+	259.6	267	https://v12-1.orthodb.org/?query=327028at7147	selenocysteine insertion sequence-binding protein 2
327080at7147	Complete	SUPER_3	289498061	289506374	+	699.0	450	https://v12-1.orthodb.org/?query=327080at7147	monocarboxylate transporter 12
327139at7147	Complete	SUPER_2	243313094	243315454	+	914.2	555	https://v12-1.orthodb.org/?query=327139at7147	nicalin
327274at7147	Duplicated	SUPER_2	350753062	350756579	+	1420.8	749	https://v12-1.orthodb.org/?query=327274at7147	protein transport protein Sec24A
327274at7147	Duplicated	SUPER_2	350767881	350764478	-	1417.6	742	https://v12-1.orthodb.org/?query=327274at7147	protein transport protein Sec24A
327406at7147	Complete	SUPER_2	355991551	355986467	-	1839.4	1133	https://v12-1.orthodb.org/?query=327406at7147	E3 ubiquitin-protein ligase
327612at7147	Complete	SUPER_2	14768496	14787310	+	791.1	458	https://v12-1.orthodb.org/?query=327612at7147	Xaa-Pro dipeptidase
327637at7147	Complete	SUPER_2	230623944	230627463	+	736.4	543	https://v12-1.orthodb.org/?query=327637at7147	SURP and G-patch domain-containing protein 1
327727at7147	Complete	SUPER_1	126666052	126664899	-	450.2	301	https://v12-1.orthodb.org/?query=327727at7147	vacuolar protein sorting-associated protein 72 homolog
327786at7147	Complete	SUPER_3	47847645	47847183	-	157.1	108	https://v12-1.orthodb.org/?query=327786at7147	DNA-binding protein inhibitor ID-2
327836at7147	Complete	SUPER_2	74138656	74138104	-	240.9	142	https://v12-1.orthodb.org/?query=327836at7147	39S ribosomal protein L12, mitochondrial
327876at7147	Fragmented	SUPER_1	307959184	307993732	+	197.5	86	https://v12-1.orthodb.org/?query=327876at7147	E3 ubiquitin-protein ligase znrf2
328039at7147	Complete	SUPER_2	139733477	139732245	-	516.6	388	https://v12-1.orthodb.org/?query=328039at7147	inhibitor of growth protein 1
328111at7147	Complete	SUPER_3	291722782	291819097	+	1279.0	822	https://v12-1.orthodb.org/?query=328111at7147	PH and SEC7 domain-containing protein
328154at7147	Complete	SUPER_2	283497968	283501977	+	409.0	585	https://v12-1.orthodb.org/?query=328154at7147	ribosome-binding protein 1
328340at7147	Complete	SUPER_1	134431157	134432751	+	639.8	474	https://v12-1.orthodb.org/?query=328340at7147	Nucleosomal histone kinase 1
328374at7147	Complete	SUPER_3	169164287	169174282	+	628.2	463	https://v12-1.orthodb.org/?query=328374at7147	serine/threonine-protein phosphatase 6 regulatory subunit 3-A
328432at7147	Complete	SUPER_3	125102357	125125986	+	941.7	874	https://v12-1.orthodb.org/?query=328432at7147	arginine-glutamic acid dipeptide repeats protein
328594at7147	Complete	SUPER_2	41608538	41607590	-	376.3	187	https://v12-1.orthodb.org/?query=328594at7147	large ribosomal subunit protein eL19
328697at7147	Complete	SUPER_2	133665599	133664954	-	380.4	209	https://v12-1.orthodb.org/?query=328697at7147	Mediator of RNA polymerase II transcription subunit 18
328774at7147	Fragmented	SUPER_1	212631450	212632848	+	127.2	148	https://v12-1.orthodb.org/?query=328774at7147	uncharacterized protein LOC128263527 isoform X1
328778at7147	Complete	SUPER_3	270978276	270940276	-	894.6	1606	https://v12-1.orthodb.org/?query=328778at7147	Nuclear pore complex protein Nup153
328787at7147	Complete	SUPER_3	8182199	8194670	+	376.9	184	https://v12-1.orthodb.org/?query=328787at7147	protein N-terminal glutamine amidohydrolase
328868at7147	Complete	SUPER_3	139644619	139691686	+	1486.0	835	https://v12-1.orthodb.org/?query=328868at7147	Serine/threonine-protein kinase mig-15
328966at7147	Complete	SUPER_3	129639691	129633498	-	1315.8	1277	https://v12-1.orthodb.org/?query=328966at7147	centrosomal protein cep290
328983at7147	Duplicated	SUPER_3	202069605	202074492	+	609.7	331	https://v12-1.orthodb.org/?query=328983at7147	troponin T, skeletal muscle
328983at7147	Duplicated	SUPER_3	202144729	202152243	+	608.4	330	https://v12-1.orthodb.org/?query=328983at7147	troponin T, skeletal muscle
329005at7147	Complete	SUPER_2	308292612	308289264	-	571.0	526	https://v12-1.orthodb.org/?query=329005at7147	Zinc finger CCCH domain-containing protein 14
329105at7147	Complete	SUPER_2	116129807	116128807	-	543.5	293	https://v12-1.orthodb.org/?query=329105at7147	Arginine-hydroxylase NDUFAF5, mitochondrial
329136at7147	Complete	SUPER_3	137598453	137598989	+	150.0	111	https://v12-1.orthodb.org/?query=329136at7147	complex III assembly factor LYRM7
329149at7147	Complete	SUPER_2	49628481	49632943	+	388.2	349	https://v12-1.orthodb.org/?query=329149at7147	uncharacterized protein LOC120778229
329191at7147	Complete	SUPER_1	347787422	347786217	-	455.6	380	https://v12-1.orthodb.org/?query=329191at7147	RIB43A-like with coiled-coils protein 2
329216at7147	Complete	SUPER_2	285906839	285891799	-	3106.5	1610	https://v12-1.orthodb.org/?query=329216at7147	E3 ubiquitin-protein ligase TRIP12
329283at7147	Missing
329352at7147	Fragmented	SUPER_3	119690093	119681454	-	280.4	354	https://v12-1.orthodb.org/?query=329352at7147	uncharacterized protein, isoform A
329586at7147	Complete	SUPER_3	135734478	135725478	-	236.3	148	https://v12-1.orthodb.org/?query=329586at7147	ribonuclease P protein subunit p25
329721at7147	Complete	SUPER_3	65423676	65420124	-	517.5	440	https://v12-1.orthodb.org/?query=329721at7147	putative uncharacterized protein DDB_G0271606
329987at7147	Complete	SUPER_3	160593023	160606620	+	274.8	250	https://v12-1.orthodb.org/?query=329987at7147	coiled-coil domain-containing protein 175
329992at7147	Complete	SUPER_3	297781080	297775987	-	1716.6	1061	https://v12-1.orthodb.org/?query=329992at7147	zinc finger MYM-type protein 3
330177at7147	Complete	SUPER_1	120580519	120581685	+	300.6	238	https://v12-1.orthodb.org/?query=330177at7147	small glutamine-rich tetratricopeptide repeat-containing protein beta
330235at7147	Complete	SUPER_3	63231605	63228036	-	919.2	702	https://v12-1.orthodb.org/?query=330235at7147	zinc transporter foi
330258at7147	Complete	SUPER_3	294007059	294004216	-	626.1	682	https://v12-1.orthodb.org/?query=330258at7147	uncharacterized protein LOC111675317 isoform X1
330356at7147	Complete	SUPER_3	289176182	289124626	-	462.1	348	https://v12-1.orthodb.org/?query=330356at7147	mucin-5AC
330435at7147	Complete	SUPER_3	131949507	131948678	-	337.2	173	https://v12-1.orthodb.org/?query=330435at7147	myc box-dependent-interacting protein 1
330587at7147	Complete	SUPER_2	231605278	231643036	+	1410.9	914	https://v12-1.orthodb.org/?query=330587at7147	histone-lysine N-methyltransferase, H3 lysine-79 specific
330592at7147	Complete	SUPER_2	335343091	335344920	+	815.1	562	https://v12-1.orthodb.org/?query=330592at7147	Molybdenum cofactor synthesis protein cinnamon
330766at7147	Complete	SUPER_1	30853426	30851321	-	320.4	322	https://v12-1.orthodb.org/?query=330766at7147	Krueppel-like factor 10
330882at7147	Complete	SUPER_3	249969257	249965998	-	1329.9	677	https://v12-1.orthodb.org/?query=330882at7147	serine/threonine-protein kinase tousled-like 2
330890at7147	Complete	SUPER_2	50962650	50953507	-	482.2	303	https://v12-1.orthodb.org/?query=330890at7147	dual specificity protein phosphatase 15
330891at7147	Complete	SUPER_2	184095093	184116066	+	630.7	387	https://v12-1.orthodb.org/?query=330891at7147	probable splicing factor, arginine/serine-rich 7
330973at7147	Complete	SUPER_3	23898583	23899950	+	238.4	269	https://v12-1.orthodb.org/?query=330973at7147	ras association domain-containing protein 10
331204at7147	Complete	SUPER_3	92224702	92227142	+	752.4	623	https://v12-1.orthodb.org/?query=331204at7147	Insulin-like growth factor-binding protein complex acid labile subunit
331213at7147	Complete	SUPER_3	8653245	8650872	-	844.4	598	https://v12-1.orthodb.org/?query=331213at7147	putative mediator of RNA polymerase II transcription subunit 12
331266at7147	Complete	SUPER_2	36481223	36482273	+	291.5	221	https://v12-1.orthodb.org/?query=331266at7147	protein FAM8A1
331273at7147	Complete	SUPER_1	302655854	302649614	-	906.7	591	https://v12-1.orthodb.org/?query=331273at7147	probable Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase
331320at7147	Complete	SUPER_3	128814202	128788283	-	252.1	267	https://v12-1.orthodb.org/?query=331320at7147	probable serine/threonine-protein kinase dyrk2
331518at7147	Complete	SUPER_1	29485261	29548440	+	1406.5	869	https://v12-1.orthodb.org/?query=331518at7147	uncharacterized protein LOC119680433 isoform X1
331586at7147	Complete	SUPER_3	156341994	156191124	-	1169.1	865	https://v12-1.orthodb.org/?query=331586at7147	DNA N6-methyl adenine demethylase
331691at7147	Complete	SUPER_2	114428080	114426396	-	433.1	500	https://v12-1.orthodb.org/?query=331691at7147	acetylcholine receptor subunit alpha
331756at7147	Complete	SUPER_3	62791351	62792588	+	380.8	313	https://v12-1.orthodb.org/?query=331756at7147	Immunoglobulin-binding protein 1
331757at7147	Complete	SUPER_2	86054545	86057156	+	518.0	351	https://v12-1.orthodb.org/?query=331757at7147	drebrin-like protein
331780at7147	Complete	SUPER_1	344032846	344034617	+	307.2	219	https://v12-1.orthodb.org/?query=331780at7147	E3 ubiquitin-protein ligase SINA-like 7
331781at7147	Complete	SUPER_1	12958307	12937787	-	995.2	738	https://v12-1.orthodb.org/?query=331781at7147	leukocyte receptor cluster member 8
331803at7147	Duplicated	SUPER_1	98816185	98817468	+	141.9	141	https://v12-1.orthodb.org/?query=331803at7147	leucine-rich repeat extensin-like protein 5
331803at7147	Duplicated	SUPER_1	98838460	98839751	+	148.2	140	https://v12-1.orthodb.org/?query=331803at7147	leucine-rich repeat extensin-like protein 5
331818at7147	Complete	SUPER_2	16347023	16347509	+	131.8	144	https://v12-1.orthodb.org/?query=331818at7147	M-phase phosphoprotein 6
331960at7147	Complete	SUPER_3	20937636	20864828	-	882.4	652	https://v12-1.orthodb.org/?query=331960at7147	uncharacterized protein LOC119678340 isoform X1
332050at7147	Complete	SUPER_2	76761659	76762394	+	315.5	250	https://v12-1.orthodb.org/?query=332050at7147	protein FRA10AC1
332196at7147	Complete	SUPER_2	53003283	53005740	+	790.4	485	https://v12-1.orthodb.org/?query=332196at7147	dopamine D2-like receptor
332264at7147	Complete	SUPER_3	106595708	106597142	+	619.2	426	https://v12-1.orthodb.org/?query=332264at7147	peptidyl-prolyl cis-trans isomerase CWC27 homolog
332277at7147	Missing
332289at7147	Complete	SUPER_1	355708846	355707114	-	646.7	454	https://v12-1.orthodb.org/?query=332289at7147	proton-coupled amino acid transporter 2
332841at7147	Complete	SUPER_3	37302592	37255264	-	667.4	500	https://v12-1.orthodb.org/?query=332841at7147	centrosomal protein of 131 kDa
332961at7147	Complete	SUPER_2	285301261	285309563	+	1432.2	1048	https://v12-1.orthodb.org/?query=332961at7147	uncharacterized protein LOC119686490 isoform X1
332963at7147	Missing
333331at7147	Complete	SUPER_3	79694948	79741376	+	395.6	307	https://v12-1.orthodb.org/?query=333331at7147	knirps-related protein
333462at7147	Complete	SUPER_2	20904426	20896358	-	163.3	231	https://v12-1.orthodb.org/?query=333462at7147	uncharacterized protein, isoform A
333597at7147	Complete	SUPER_1	244020188	244090903	+	334.0	292	https://v12-1.orthodb.org/?query=333597at7147	uncharacterized protein, isoform A
333748at7147	Complete	SUPER_1	324443865	324409118	-	738.9	497	https://v12-1.orthodb.org/?query=333748at7147	probable serine/threonine-protein kinase roco5
333750at7147	Complete	SUPER_2	345065409	345063429	-	879.8	617	https://v12-1.orthodb.org/?query=333750at7147	Protein O-mannosyl-transferase TMTC4
333779at7147	Complete	SUPER_3	190199757	190202059	+	653.7	487	https://v12-1.orthodb.org/?query=333779at7147	ralA-binding protein 1
333890at7147	Complete	SUPER_3	291839069	291839753	+	343.2	203	https://v12-1.orthodb.org/?query=333890at7147	protein CWC15 homolog
333919at7147	Complete	SUPER_1	205118383	205113388	-	726.2	364	https://v12-1.orthodb.org/?query=333919at7147	Splicing factor 1
333943at7147	Complete	SUPER_1	41667105	41673203	+	2230.1	1174	https://v12-1.orthodb.org/?query=333943at7147	chromodomain-helicase-DNA-binding protein 1
333974at7147	Complete	SUPER_1	324707986	324706717	-	85.2	268	https://v12-1.orthodb.org/?query=333974at7147	muscle M-line assembly protein unc-89
333985at7147	Complete	SUPER_2	80330301	80329884	-	116.6	94	https://v12-1.orthodb.org/?query=333985at7147	RNA polymerase II transcriptional coactivator
334042at7147	Complete	SUPER_2	89272789	89273718	+	425.3	269	https://v12-1.orthodb.org/?query=334042at7147	Aminoacyl tRNA synthase complex-interacting multifunctional protein 1
334123at7147	Duplicated	SUPER_3	196338891	196345943	+	359.2	348	https://v12-1.orthodb.org/?query=334123at7147	tRNA-specific adenosine deaminase 1
334123at7147	Duplicated	SUPER_3	196474130	196491379	+	357.0	348	https://v12-1.orthodb.org/?query=334123at7147	tRNA-specific adenosine deaminase 1
334129at7147	Duplicated	SUPER_2	282712842	282715969	+	409.6	325	https://v12-1.orthodb.org/?query=334129at7147	uncharacterized protein LOC108974608 isoform X1
334129at7147	Duplicated	SUPER_2	282797774	282851155	+	420.8	320	https://v12-1.orthodb.org/?query=334129at7147	uncharacterized protein LOC108974608 isoform X1
334148at7147	Complete	SUPER_1	152303357	152300424	-	931.2	804	https://v12-1.orthodb.org/?query=334148at7147	microsomal triglyceride transfer protein
334285at7147	Complete	SUPER_1	44367455	44352875	-	284.2	229	https://v12-1.orthodb.org/?query=334285at7147	protein naked cuticle
334495at7147	Missing
334639at7147	Complete	SUPER_2	30567505	30735158	+	342.1	352	https://v12-1.orthodb.org/?query=334639at7147	protein Teyrha-meyrha
334671at7147	Complete	SUPER_1	279170998	279168072	-	943.3	853	https://v12-1.orthodb.org/?query=334671at7147	cilia- and flagella-associated protein 58
334698at7147	Complete	SUPER_1	96075698	96090233	+	2307.9	1227	https://v12-1.orthodb.org/?query=334698at7147	THO complex subunit 2
334708at7147	Fragmented	SUPER_2	110631626	110546152	-	876.5	601	https://v12-1.orthodb.org/?query=334708at7147	neuronal PAS domain-containing protein 4A
334735at7147	Complete	SUPER_3	51324127	51323236	-	320.6	245	https://v12-1.orthodb.org/?query=334735at7147	OCIA domain-containing protein 1
335282at7147	Complete	SUPER_3	4300706	4301384	+	207.4	129	https://v12-1.orthodb.org/?query=335282at7147	Programmed cell death protein 5
335718at7147	Complete	SUPER_1	319606035	319611493	+	426.5	561	https://v12-1.orthodb.org/?query=335718at7147	protogenin
335848at7147	Complete	SUPER_3	1057574	1051943	-	553.6	244	https://v12-1.orthodb.org/?query=335848at7147	uncharacterized PE-PGRS family protein PE_PGRS54
335931at7147	Complete	SUPER_1	45829182	45810516	-	1476.2	1704	https://v12-1.orthodb.org/?query=335931at7147	Protein split ends
336049at7147	Complete	SUPER_3	284376852	284375040	-	889.2	565	https://v12-1.orthodb.org/?query=336049at7147	nascent polypeptide-associated complex subunit alpha, muscle-specific form
336055at7147	Complete	SUPER_2	356366824	356367518	+	246.3	169	https://v12-1.orthodb.org/?query=336055at7147	Vacuolar protein sorting-associated protein 37B
336086at7147	Complete	SUPER_3	61299244	61299936	+	203.2	189	https://v12-1.orthodb.org/?query=336086at7147	Melanoma-associated antigen
336114at7147	Complete	SUPER_2	212523731	212462432	-	316.6	280	https://v12-1.orthodb.org/?query=336114at7147	PR domain zinc finger protein 13-like
336160at7147	Complete	SUPER_3	294479476	294485619	+	1230.3	1334	https://v12-1.orthodb.org/?query=336160at7147	general transcription factor 3C polypeptide 1
336167at7147	Complete	SUPER_3	255078944	255063468	-	943.7	613	https://v12-1.orthodb.org/?query=336167at7147	serine-rich adhesin for platelets
336225at7147	Complete	SUPER_1	285225523	285224627	-	310.0	215	https://v12-1.orthodb.org/?query=336225at7147	osiris 18
336421at7147	Complete	SUPER_2	91908229	91907580	-	171.4	145	https://v12-1.orthodb.org/?query=336421at7147	ubiquitin-like-conjugating enzyme ATG10
336431at7147	Fragmented	SUPER_2	1302580	1291017	-	906.3	419	https://v12-1.orthodb.org/?query=336431at7147	sodium-dependent serotonin transporter
336480at7147	Complete	SUPER_2	270617058	270618007	+	272.8	292	https://v12-1.orthodb.org/?query=336480at7147	SAP domain-containing ribonucleoprotein
336581at7147	Complete	SUPER_3	271610702	271609513	-	500.0	296	https://v12-1.orthodb.org/?query=336581at7147	translocon-associated protein subunit alpha
336604at7147	Complete	SUPER_1	37815764	37816501	+	297.8	155	https://v12-1.orthodb.org/?query=336604at7147	ribosomal protein L24
336695at7147	Complete	SUPER_1	39732983	39729002	-	522.7	320	https://v12-1.orthodb.org/?query=336695at7147	serine/threonine-protein kinase haspin homolog
336707at7147	Complete	SUPER_2	284274312	284274944	+	157.5	142	https://v12-1.orthodb.org/?query=336707at7147	formin-like protein
336831at7147	Complete	SUPER_2	336455542	336454116	-	549.5	358	https://v12-1.orthodb.org/?query=336831at7147	protein HGH1 homolog
336988at7147	Complete	SUPER_2	350216396	350175655	-	117.9	58	https://v12-1.orthodb.org/?query=336988at7147	Diuretic hormone
337071at7147	Complete	SUPER_1	353212944	353319148	+	185.8	140	https://v12-1.orthodb.org/?query=337071at7147	TOX high mobility group box family member 4
337136at7147	Complete	SUPER_1	39901267	39903430	+	684.1	549	https://v12-1.orthodb.org/?query=337136at7147	protein MCM10 homolog
337144at7147	Complete	SUPER_1	337657613	337655177	-	892.6	481	https://v12-1.orthodb.org/?query=337144at7147	RNA-binding protein Pasilla
337154at7147	Fragmented	SUPER_2	231623093	231621567	-	452.2	302	https://v12-1.orthodb.org/?query=337154at7147	transcription initiation factor IIA subunit 1
337170at7147	Complete	SUPER_1	340050447	340049551	-	285.7	189	https://v12-1.orthodb.org/?query=337170at7147	mucin-5AC
