buscoID	query_chr	position	assigned_alg	status
264221at7147	OZ287660.1	125573052.0	db3a	assigned
264309at7147	OZ287663.1	6123496.5	db5	assigned
264387at7147	OZ287660.1	39854630.0	db4a	assigned
264404at7147	OZ287664.1	91559913.0	db1b	assigned
264428at7147	OZ287662.1	36345388.0	db1a	assigned
264617at7147	OZ287664.1	106219629.0	db1b	assigned
264634at7147	OZ287660.1	148900635.0	db3a	assigned
264702at7147	OZ287662.1	46960957.5	db1a	assigned
264845at7147	OZ287662.1	64896370.5	db1a	assigned
264861at7147	OZ287662.1	33920378.5	db1a	assigned
264982at7147	OZ287664.1	13480551.0	db3b	assigned
264989at7147	OZ287662.1	57806738.0	db1a	assigned
265104at7147	OZ287663.1	27068668.5	db2b	assigned
265118at7147	OZ287661.1	3920614.0	db3b	assigned
265145at7147	OZ287662.1	65489841.5	db1a	assigned
265148at7147	OZ287662.1	18385630.0	db1a	assigned
265149at7147	OZ287663.1	36811717.0	db5	assigned
265154at7147	OZ287661.1	29752835.0	db3b	assigned
265189at7147	OZ287664.1	104009136.5	db1b	assigned
265202at7147	OZ287664.1	15179226.0	db2b	assigned
265311at7147	OZ287662.1	110966061.5	db4a	assigned
265341at7147	OZ287663.1	3280134.0	db3b	assigned
265407at7147	OZ287664.1	11097953.0	db2b	assigned
265425at7147	OZ287663.1	44983256.0	db5	assigned
265429at7147	OZ287660.1	106587203.5	db2b	assigned
265468at7147	OZ287660.1	155144779.5	db3a	assigned
265480at7147	OZ287660.1	162098645.5	db3a	assigned
265490at7147	OZ287662.1	1821421.5	db1a	assigned
265491at7147	OZ287661.1	116087718.0	db4b	assigned
265580at7147	OZ287661.1	11411744.0	db3b	assigned
265585at7147	OZ287663.1	1033129.5	db2b	assigned
265601at7147	OZ287660.1	153770859.0	NA	unassigned
265827at7147	OZ287662.1	8370061.5	db1a	assigned
265829at7147	OZ287660.1	145448115.5	db3a	assigned
265927at7147	OZ287660.1	57560833.5	db2b	assigned
266047at7147	OZ287661.1	123336531.5	db4b	assigned
266083at7147	OZ287660.1	157474183.0	db3a	assigned
266121at7147	OZ287660.1	157647628.5	NA	unassigned
266130at7147	OZ287660.1	58048577.5	NA	unassigned
266157at7147	OZ287664.1	90753458.5	db1b	assigned
266159at7147	OZ287664.1	103155860.0	NA	unassigned
266202at7147	OZ287662.1	9217474.5	db1a	assigned
266347at7147	OZ287663.1	96463963.5	db5	assigned
266363at7147	OZ287663.1	45575098.0	db5	assigned
266482at7147	OZ287663.1	104365850.0	db5	assigned
266537at7147	OZ287664.1	8743854.5	db2b	assigned
266550at7147	OZ287661.1	118690268.0	db4b	assigned
266611at7147	OZ287664.1	16428490.0	db2b	assigned
266814at7147	OZ287660.1	104589744.0	db3a	assigned
266921at7147	OZ287661.1	7171014.5	db3b	assigned
267016at7147	OZ287663.1	64681555.5	db2b	assigned
267049at7147	OZ287662.1	61635217.0	db1a	assigned
267052at7147	OZ287660.1	23010676.0	db4a	assigned
267189at7147	OZ287660.1	157294044.5	db3a	assigned
267242at7147	OZ287664.1	95550347.0	db1b	assigned
267265at7147	OZ287662.1	52175830.5	db1a	assigned
267330at7147	OZ287662.1	4194992.5	db1a	assigned
267483at7147	OZ287664.1	100933183.5	NA	unassigned
267502at7147	OZ287660.1	11647469.0	db4a	assigned
267567at7147	OZ287660.1	37237813.5	db4a	assigned
267590at7147	OZ287662.1	44827250.5	db1a	assigned
267608at7147	OZ287660.1	52114384.0	db4a	assigned
267616at7147	OZ287660.1	85425744.5	db3a	assigned
267663at7147	OZ287664.1	7479933.5	db2b	assigned
267735at7147	OZ287662.1	112204969.0	db2a	assigned
267736at7147	OZ287660.1	124715530.0	db3a	assigned
267760at7147	OZ287660.1	45591109.5	db3a	assigned
267819at7147	OZ287660.1	29638756.5	db3a	assigned
267852at7147	OZ287664.1	12539776.0	db4a	assigned
267888at7147	OZ287660.1	23132167.5	db4a	assigned
268234at7147	OZ287660.1	32755581.0	db5	assigned
268351at7147	OZ287660.1	6908606.0	db3b	assigned
268359at7147	OZ287663.1	104196369.0	db2b	assigned
268384at7147	OZ287662.1	11808608.0	NA	unassigned
268554at7147	OZ287660.1	33842974.0	db1b	assigned
268784at7147	OZ287661.1	6554764.5	db3b	assigned
268789at7147	OZ287664.1	26604636.0	db1a	assigned
268798at7147	OZ287663.1	31191886.5	db5	assigned
268871at7147	OZ287661.1	114681133.5	db4b	assigned
268926at7147	OZ287663.1	37689758.0	db5	assigned
268929at7147	OZ287664.1	12097132.0	db2b	assigned
268940at7147	OZ287663.1	75811201.0	NA	unassigned
269141at7147	OZ287664.1	95503458.0	db1b	assigned
269169at7147	OZ287662.1	21332171.5	db1a	assigned
269320at7147	OZ287662.1	1696622.5	db1a	assigned
269347at7147	OZ287663.1	16143230.5	db5	assigned
269405at7147	OZ287660.1	50959145.0	db4a	assigned
269444at7147	OZ287662.1	97904930.0	db2a	assigned
269467at7147	OZ287663.1	23530131.5	db5	assigned
269533at7147	OZ287664.1	71444357.0	db1b	assigned
269538at7147	OZ287662.1	7571099.0	db1a	assigned
269544at7147	OZ287661.1	100067129.5	db3b	assigned
269745at7147	OZ287664.1	74782520.5	db1b	assigned
269826at7147	OZ287661.1	36827054.0	db3b	assigned
269897at7147	OZ287664.1	81500220.5	db1b	assigned
269959at7147	OZ287664.1	26899534.0	db2b	assigned
270008at7147	OZ287660.1	88130355.0	db3a	assigned
270210at7147	OZ287661.1	742332.0	db3b	assigned
270215at7147	OZ287663.1	46325413.0	db5	assigned
270255at7147	OZ287660.1	107062894.5	db3a	assigned
270295at7147	OZ287661.1	119579938.5	db4b	assigned
270297at7147	OZ287660.1	35127241.0	db4a	assigned
270382at7147	OZ287664.1	95525652.0	db1b	assigned
270439at7147	OZ287661.1	122949986.0	db4b	assigned
270465at7147	OZ287660.1	119015409.5	db3a	assigned
270478at7147	OZ287660.1	146544840.5	db3a	assigned
270720at7147	OZ287661.1	106279814.5	NA	unassigned
270782at7147	OZ287663.1	46594628.5	db5	assigned
270784at7147	OZ287661.1	117308072.5	db2b	assigned
270794at7147	OZ287660.1	33749306.5	db4a	assigned
270804at7147	OZ287662.1	9650580.0	db1a	assigned
270852at7147	OZ287661.1	5926510.0	db3b	assigned
270856at7147	OZ287660.1	2156290.5	db4a	assigned
270859at7147	OZ287664.1	85352864.5	db1b	assigned
270898at7147	OZ287660.1	124850.5	db4a	assigned
271012at7147	OZ287662.1	7692219.5	db1a	assigned
271043at7147	OZ287661.1	1627742.0	db3b	assigned
271137at7147	OZ287660.1	153849214.0	db3a	assigned
271219at7147	OZ287662.1	61672400.5	db1a	assigned
271225at7147	OZ287661.1	32168334.5	db3b	assigned
271237at7147	OZ287660.1	49688409.0	db4a	assigned
271333at7147	OZ287662.1	46239771.0	db1a	assigned
271359at7147	OZ287664.1	85496079.5	db1b	assigned
271368at7147	OZ287663.1	109778642.0	db5	assigned
271390at7147	OZ287660.1	11443145.5	db4a	assigned
271424at7147	OZ287664.1	4257993.0	db1b	assigned
271478at7147	OZ287664.1	2174610.0	db2b	assigned
271537at7147	OZ287663.1	91713254.0	db5	assigned
271541at7147	OZ287662.1	118726709.5	db2a	assigned
271572at7147	OZ287663.1	45378077.5	db5	assigned
271803at7147	OZ287661.1	115573567.5	db3b	assigned
271895at7147	OZ287662.1	54563355.5	db1a	assigned
272009at7147	OZ287663.1	92819286.0	db5	assigned
272043at7147	OZ287660.1	129081878.5	db3a	assigned
272160at7147	OZ287663.1	46727124.0	db3b	assigned
272235at7147	OZ287661.1	54915385.5	db4b	assigned
272293at7147	OZ287663.1	35778205.5	db5	assigned
272332at7147	CBFGKS010000354.1	18772.0	db4b	assigned
272332at7147	OZ287661.1	2562475.5	db4b	assigned
272336at7147	OZ287660.1	17151469.5	db4a	assigned
272339at7147	OZ287664.1	22737482.0	db2b	assigned
272414at7147	OZ287664.1	79660954.5	db1b	assigned
272436at7147	OZ287660.1	1451651.5	db4a	assigned
272484at7147	OZ287660.1	142982796.5	db3a	assigned
272529at7147	OZ287660.1	35170598.0	db4a	assigned
272627at7147	OZ287663.1	3699175.5	db5	assigned
272674at7147	OZ287660.1	9587131.0	db4a	assigned
272952at7147	OZ287661.1	111746917.5	db4b	assigned
272975at7147	OZ287661.1	1207727.5	NA	unassigned
272975at7147	OZ287661.1	40485269.5	NA	unassigned
273176at7147	OZ287661.1	16177809.0	db3b	assigned
273378at7147	OZ287661.1	21345240.0	db3a	assigned
273420at7147	OZ287661.1	95914320.0	db6	assigned
273487at7147	OZ287661.1	117034584.5	db4b	assigned
273517at7147	OZ287661.1	109541236.5	db6	assigned
273538at7147	OZ287662.1	102538481.0	NA	unassigned
273635at7147	OZ287660.1	95415039.0	db3a	assigned
273636at7147	OZ287661.1	9889434.0	db3b	assigned
273793at7147	OZ287661.1	43346063.0	db3b	assigned
273822at7147	OZ287661.1	65259372.5	db3b	assigned
273875at7147	OZ287662.1	16181299.5	db1a	assigned
273898at7147	CBFGKS010000556.1	11239.5	NA	unassigned
273898at7147	OZ287662.1	96381299.0	NA	unassigned
273906at7147	OZ287661.1	112520007.0	db4b	assigned
273986at7147	OZ287660.1	154391270.5	db3a	assigned
274103at7147	OZ287662.1	96356355.0	db6	assigned
274127at7147	OZ287660.1	157667218.5	db3a	assigned
274176at7147	OZ287662.1	108489168.5	db1a	assigned
274181at7147	OZ287661.1	43649009.0	db3a	assigned
274222at7147	OZ287663.1	31160444.0	db5	assigned
274263at7147	OZ287663.1	33025467.5	db5	assigned
274268at7147	OZ287663.1	26045236.0	db5	assigned
274377at7147	OZ287663.1	72644227.5	db5	assigned
274396at7147	OZ287663.1	47644029.0	db5	assigned
274415at7147	OZ287664.1	98536477.5	db1b	assigned
274432at7147	OZ287664.1	103640796.5	db1b	assigned
274495at7147	OZ287661.1	21380195.0	db3b	assigned
274581at7147	OZ287660.1	158121963.0	db3a	assigned
274653at7147	OZ287660.1	15925661.0	db4a	assigned
274654at7147	OZ287661.1	97570272.5	db3b	assigned
274681at7147	OZ287660.1	16246725.5	db4a	assigned
274711at7147	OZ287660.1	153954898.5	db3a	assigned
274795at7147	OZ287661.1	10568504.5	db4b	assigned
274897at7147	OZ287662.1	106079467.0	db2a	assigned
274915at7147	OZ287661.1	100968359.5	db4b	assigned
274937at7147	OZ287663.1	106692741.0	db5	assigned
274980at7147	OZ287661.1	52413515.5	db3b	assigned
275025at7147	OZ287663.1	4831227.5	db5	assigned
275051at7147	OZ287663.1	107728499.5	db5	assigned
275228at7147	OZ287660.1	137951041.0	db3a	assigned
275475at7147	OZ287661.1	118504818.5	db4b	assigned
275730at7147	OZ287664.1	38995192.0	db1b	assigned
275815at7147	OZ287661.1	111586772.5	db4b	assigned
275849at7147	OZ287664.1	16411567.0	db1b	assigned
275895at7147	OZ287664.1	100262487.5	db1b	assigned
275911at7147	OZ287661.1	70951187.0	db3b	assigned
275948at7147	OZ287664.1	29280194.0	db2b	assigned
275971at7147	OZ287663.1	16140308.0	db5	assigned
276040at7147	OZ287664.1	1297675.0	db1b	assigned
276045at7147	OZ287660.1	141369547.5	NA	unassigned
276098at7147	OZ287660.1	23375911.0	db3a	assigned
276150at7147	OZ287662.1	42184566.0	db1a	assigned
276185at7147	OZ287661.1	106386138.5	db3b	assigned
276213at7147	OZ287664.1	53601145.0	db5	assigned
276218at7147	OZ287661.1	29793339.5	db4b	assigned
276247at7147	OZ287663.1	71121554.5	db5	assigned
276315at7147	OZ287664.1	90533701.0	db3b	assigned
276321at7147	OZ287662.1	6978408.0	db1a	assigned
276371at7147	OZ287661.1	70400790.5	db5	assigned
276514at7147	OZ287660.1	94254600.0	db3a	assigned
276635at7147	OZ287660.1	91356685.0	NA	unassigned
276755at7147	OZ287660.1	94649802.5	db3a	assigned
276759at7147	OZ287664.1	104979423.5	db1b	assigned
276853at7147	OZ287663.1	96145435.0	db5	assigned
277209at7147	OZ287661.1	14625632.0	db3b	assigned
277262at7147	OZ287662.1	115965917.0	db2a	assigned
277284at7147	OZ287663.1	71356009.5	db5	assigned
277359at7147	OZ287660.1	1118395.0	db4a	assigned
277386at7147	OZ287662.1	103186723.0	db2a	assigned
277566at7147	OZ287660.1	28738351.0	NA	unassigned
277684at7147	OZ287662.1	17895671.5	db1a	assigned
277731at7147	OZ287663.1	25377988.5	db5	assigned
277736at7147	OZ287662.1	2695896.0	db1a	assigned
277982at7147	OZ287664.1	11809163.5	db2b	assigned
278025at7147	OZ287664.1	4597666.0	db2b	assigned
278097at7147	OZ287663.1	105936592.5	db5	assigned
278117at7147	OZ287664.1	97328920.5	db2b	assigned
278453at7147	OZ287663.1	102327881.5	db5	assigned
278577at7147	OZ287664.1	97877473.0	db1b	assigned
278638at7147	OZ287661.1	25137094.5	db4b	assigned
278660at7147	OZ287664.1	85868277.0	db3b	assigned
278677at7147	OZ287663.1	1694989.0	db5	assigned
278779at7147	OZ287661.1	20166084.0	db2b	assigned
278880at7147	OZ287663.1	99165404.5	db5	assigned
278899at7147	OZ287661.1	111657714.0	db3b	assigned
278917at7147	OZ287661.1	123430091.0	db4b	assigned
278930at7147	OZ287665.1	4300016.5	db6	assigned
278990at7147	OZ287662.1	42977341.5	db1a	assigned
278990at7147	OZ287661.1	65076517.0	db1a	assigned
278999at7147	OZ287661.1	32286065.5	db4b	assigned
279073at7147	OZ287661.1	35819060.5	db4b	assigned
279155at7147	OZ287660.1	26353355.0	db4a	assigned
279184at7147	OZ287664.1	83075228.5	db4a	assigned
279394at7147	OZ287663.1	65516379.0	db5	assigned
279394at7147	OZ287663.1	65507013.0	db5	assigned
279394at7147	OZ287663.1	65490021.5	db5	assigned
279417at7147	OZ287660.1	126202837.0	NA	unassigned
279432at7147	OZ287664.1	89442604.5	db2b	assigned
279464at7147	OZ287660.1	16053902.5	db4b	assigned
279532at7147	OZ287660.1	145224012.5	db3a	assigned
279591at7147	OZ287664.1	88276054.0	db1b	assigned
279885at7147	OZ287664.1	105128081.0	db1b	assigned
279956at7147	OZ287662.1	25778481.0	db1a	assigned
280026at7147	OZ287660.1	139642255.0	db3a	assigned
280039at7147	OZ287662.1	960433.0	db1a	assigned
280052at7147	OZ287664.1	102920875.0	db2b	assigned
280062at7147	OZ287661.1	112550714.5	db1b	assigned
280212at7147	OZ287661.1	112610469.0	db4b	assigned
280333at7147	OZ287663.1	23799710.0	db5	assigned
280361at7147	OZ287661.1	114254626.5	db3b	assigned
280390at7147	OZ287661.1	107292477.5	db4b	assigned
280454at7147	OZ287662.1	44728157.5	db1a	assigned
280459at7147	OZ287661.1	3810860.5	db3b	assigned
280460at7147	OZ287660.1	11713319.0	db4a	assigned
280464at7147	OZ287661.1	22717343.5	db3b	assigned
280577at7147	OZ287660.1	52035527.0	db4a	assigned
280671at7147	OZ287663.1	38649084.0	db5	assigned
280772at7147	OZ287660.1	57015724.5	db4a	assigned
280885at7147	OZ287664.1	85413985.5	db1b	assigned
280902at7147	OZ287660.1	145410438.0	db3a	assigned
280924at7147	OZ287660.1	141097436.5	db3a	assigned
280947at7147	OZ287662.1	111523625.5	db2a	assigned
280996at7147	OZ287663.1	14505279.5	db5	assigned
281011at7147	OZ287661.1	18241204.5	db3b	assigned
281121at7147	OZ287664.1	92947986.5	db1b	assigned
281134at7147	OZ287662.1	25692883.5	db1a	assigned
281152at7147	OZ287662.1	113371985.5	db2a	assigned
281157at7147	OZ287662.1	111151259.0	db2a	assigned
281188at7147	OZ287660.1	109883718.5	db3a	assigned
281190at7147	OZ287662.1	61865945.5	db1a	assigned
281225at7147	OZ287660.1	118890429.0	db5	assigned
281264at7147	OZ287660.1	150187179.0	db3a	assigned
281267at7147	OZ287661.1	25030286.0	db4b	assigned
281282at7147	OZ287660.1	32276413.5	db4a	assigned
281283at7147	OZ287661.1	30858067.5	db3b	assigned
281298at7147	OZ287662.1	1387130.0	db2b	assigned
281324at7147	OZ287660.1	7476710.0	db4a	assigned
281347at7147	OZ287661.1	97103662.0	db3b	assigned
281374at7147	OZ287660.1	41353016.5	db4a	assigned
281381at7147	OZ287660.1	124462330.5	db3a	assigned
281385at7147	OZ287662.1	622671.0	db1a	assigned
281393at7147	OZ287662.1	114741922.5	db5	assigned
281523at7147	OZ287661.1	22475864.5	db3b	assigned
281542at7147	OZ287661.1	119011396.0	db4b	assigned
281669at7147	OZ287660.1	5798606.5	db4b	assigned
281723at7147	OZ287664.1	11638811.0	db2b	assigned
281912at7147	OZ287663.1	101052222.5	db5	assigned
281921at7147	OZ287661.1	96337073.5	db5	assigned
281924at7147	OZ287660.1	24339374.0	db4a	assigned
282303at7147	OZ287664.1	4032020.0	db2b	assigned
282449at7147	OZ287664.1	102618108.0	db1b	assigned
282539at7147	OZ287662.1	8816045.5	db1a	assigned
282614at7147	OZ287663.1	45373597.0	db5	assigned
282748at7147	OZ287660.1	55103478.5	db4a	assigned
282848at7147	OZ287660.1	143369047.0	db3a	assigned
282860at7147	OZ287663.1	16159112.0	db5	assigned
282957at7147	OZ287662.1	18393936.5	db4a	assigned
283137at7147	OZ287660.1	30111351.0	db3a	assigned
283159at7147	OZ287661.1	91596891.0	db3a	assigned
283163at7147	OZ287660.1	119001976.0	db3a	assigned
283239at7147	OZ287664.1	101086599.5	db1b	assigned
283259at7147	OZ287662.1	6972954.0	db1a	assigned
283279at7147	OZ287663.1	109325003.5	db5	assigned
283328at7147	OZ287663.1	10869243.0	db5	assigned
283360at7147	OZ287662.1	13597882.0	db3a	assigned
283431at7147	OZ287660.1	65560633.5	NA	unassigned
283551at7147	OZ287664.1	90596831.5	db1a	assigned
283644at7147	OZ287660.1	3307070.5	db4a	assigned
283667at7147	OZ287661.1	107511806.5	db2a	assigned
283691at7147	OZ287660.1	69468010.5	db4a	assigned
283726at7147	OZ287662.1	118788435.5	db2a	assigned
283834at7147	OZ287664.1	16416798.5	db2b	assigned
283943at7147	OZ287661.1	54398906.5	db3b	assigned
283995at7147	OZ287662.1	20860084.5	db1a	assigned
284136at7147	OZ287661.1	117200878.5	db1b	assigned
284186at7147	OZ287662.1	119398217.5	db2a	assigned
284282at7147	OZ287660.1	26398710.5	db4a	assigned
284347at7147	OZ287664.1	97336181.5	db1b	assigned
284372at7147	OZ287664.1	68970638.0	db1b	assigned
284558at7147	OZ287661.1	114881663.5	db4b	assigned
284618at7147	OZ287662.1	103431612.5	db6	assigned
284736at7147	OZ287663.1	41268957.5	db5	assigned
284819at7147	OZ287661.1	56034820.5	db3b	assigned
285016at7147	OZ287663.1	22565036.5	db5	assigned
285035at7147	OZ287660.1	37359746.5	db4a	assigned
285173at7147	OZ287662.1	44975118.0	db1a	assigned
285192at7147	OZ287663.1	46785744.0	db6	assigned
285302at7147	OZ287661.1	1871042.5	db6	assigned
285312at7147	OZ287660.1	131463850.5	db3a	assigned
285439at7147	OZ287662.1	3257636.0	db1a	assigned
285481at7147	OZ287660.1	57022677.5	db4a	assigned
285523at7147	OZ287664.1	82979610.5	db1b	assigned
285538at7147	OZ287660.1	6920877.5	db4a	assigned
285678at7147	OZ287660.1	4594580.5	db4a	assigned
285918at7147	OZ287662.1	44786104.5	db1a	assigned
285941at7147	OZ287662.1	6680206.5	db1a	assigned
285973at7147	OZ287662.1	118391076.5	db2a	assigned
286138at7147	OZ287660.1	51831515.0	db4a	assigned
286165at7147	OZ287664.1	10514907.5	db2b	assigned
286175at7147	OZ287662.1	18502583.5	db5	assigned
286182at7147	OZ287660.1	157159882.0	db3a	assigned
286254at7147	OZ287661.1	74249185.0	db2b	assigned
286257at7147	OZ287660.1	109529017.5	db3a	assigned
286387at7147	OZ287663.1	4054119.5	db5	assigned
286403at7147	OZ287663.1	101005693.5	db5	assigned
286673at7147	OZ287664.1	101353365.0	db1b	assigned
286690at7147	OZ287664.1	93622944.5	db1b	assigned
286854at7147	OZ287660.1	1527082.0	db4a	assigned
286884at7147	OZ287662.1	115492960.5	db1a	assigned
286906at7147	OZ287664.1	5310512.0	db2b	assigned
287026at7147	OZ287662.1	19979918.5	db1a	assigned
287034at7147	OZ287663.1	103484737.0	db5	assigned
287072at7147	OZ287661.1	121075312.0	db2b	assigned
287222at7147	OZ287664.1	96160094.0	db1b	assigned
287289at7147	OZ287660.1	84624379.5	db3a	assigned
287351at7147	OZ287664.1	81197759.0	db4b	assigned
287354at7147	CBFGKS010000142.1	29663.0	db2b	assigned
287354at7147	OZ287664.1	81144.5	db2b	assigned
287401at7147	OZ287660.1	82441376.5	db3a	assigned
287408at7147	OZ287662.1	84128428.5	db1b	assigned
287440at7147	OZ287661.1	28741768.5	NA	unassigned
287476at7147	OZ287661.1	31795723.0	db3b	assigned
287488at7147	OZ287660.1	94370312.5	db3a	assigned
287511at7147	OZ287661.1	111769791.5	db4b	assigned
287523at7147	OZ287660.1	124577612.5	db3a	assigned
287604at7147	OZ287662.1	59047205.5	db1a	assigned
287631at7147	OZ287660.1	121276293.5	db3a	assigned
287656at7147	OZ287660.1	153125302.0	db3a	assigned
287742at7147	OZ287660.1	119072292.0	db3a	assigned
287774at7147	OZ287661.1	1308915.5	db3b	assigned
287822at7147	OZ287663.1	33620567.5	db5	assigned
287967at7147	OZ287660.1	1858897.0	db4a	assigned
288097at7147	OZ287663.1	3642580.5	db5	assigned
288113at7147	OZ287661.1	103848669.0	NA	unassigned
288131at7147	OZ287663.1	9921350.0	db5	assigned
288139at7147	OZ287662.1	92171560.0	db2a	assigned
288271at7147	OZ287660.1	140815698.0	NA	unassigned
288308at7147	OZ287662.1	4090464.5	db1a	assigned
288317at7147	OZ287661.1	67735311.0	db3b	assigned
288423at7147	OZ287662.1	111400931.5	db6	assigned
288648at7147	OZ287663.1	33028288.5	db5	assigned
288665at7147	OZ287663.1	92042021.5	db5	assigned
288771at7147	OZ287660.1	101554160.5	db3a	assigned
288845at7147	OZ287661.1	19882424.0	db3a	assigned
288922at7147	OZ287663.1	20290938.0	db5	assigned
288954at7147	OZ287664.1	64619883.0	db1b	assigned
289027at7147	OZ287660.1	9706865.5	db4a	assigned
289085at7147	OZ287664.1	94733460.0	db1b	assigned
289134at7147	OZ287660.1	157448561.5	db3a	assigned
289197at7147	OZ287662.1	59439606.0	db1a	assigned
289242at7147	OZ287664.1	89474258.0	db2b	assigned
289464at7147	OZ287660.1	27637196.0	db4a	assigned
289612at7147	OZ287661.1	9490349.0	db3b	assigned
289817at7147	OZ287662.1	21133333.5	db5	assigned
289959at7147	OZ287660.1	121693055.0	db3a	assigned
290064at7147	OZ287664.1	1811015.0	db3b	assigned
290143at7147	OZ287664.1	24083951.5	db2b	assigned
290299at7147	OZ287664.1	85880389.5	db1b	assigned
290444at7147	OZ287664.1	94689124.5	db1b	assigned
290481at7147	OZ287660.1	7629430.0	db4b	assigned
290525at7147	OZ287664.1	10673952.0	db2b	assigned
290654at7147	OZ287662.1	102511101.0	db2a	assigned
290655at7147	OZ287663.1	6094847.5	db5	assigned
290691at7147	OZ287664.1	89728764.0	db1b	assigned
290784at7147	OZ287662.1	114350752.0	db2a	assigned
290830at7147	OZ287663.1	109918129.0	db5	assigned
290958at7147	OZ287664.1	85357336.5	db1b	assigned
290986at7147	OZ287664.1	80279972.5	db5	assigned
291230at7147	OZ287660.1	36148712.5	db4a	assigned
291269at7147	OZ287660.1	4612548.0	db4a	assigned
291313at7147	OZ287662.1	38568506.5	db1a	assigned
291384at7147	OZ287664.1	67898275.5	db3b	assigned
291500at7147	OZ287662.1	17497017.5	db1a	assigned
291747at7147	OZ287660.1	23343622.5	db4a	assigned
291775at7147	OZ287660.1	90680400.5	db3a	assigned
291799at7147	OZ287660.1	94097862.5	db3a	assigned
291806at7147	OZ287660.1	50542780.5	db4a	assigned
291851at7147	OZ287660.1	2139795.0	db4a	assigned
291867at7147	OZ287661.1	992596.5	db3b	assigned
291945at7147	OZ287661.1	21438129.5	db3b	assigned
291961at7147	OZ287663.1	31324874.5	db5	assigned
291969at7147	OZ287660.1	130416448.5	db3a	assigned
292205at7147	OZ287661.1	27923928.0	db2a	assigned
292255at7147	OZ287661.1	10007034.5	db3b	assigned
292315at7147	OZ287660.1	48964983.0	db4a	assigned
292349at7147	OZ287662.1	115956481.0	db1b	assigned
292437at7147	OZ287661.1	27354495.0	db5	assigned
292516at7147	OZ287660.1	157028004.0	db3a	assigned
292525at7147	OZ287661.1	32039762.0	NA	unassigned
292553at7147	OZ287664.1	85054621.0	NA	unassigned
292560at7147	OZ287661.1	22980018.0	db3b	assigned
292686at7147	OZ287660.1	139392520.5	db3a	assigned
292709at7147	OZ287664.1	104679842.5	db2a	assigned
292716at7147	OZ287661.1	11587713.5	db3b	assigned
292726at7147	OZ287664.1	38319142.0	db1b	assigned
292746at7147	OZ287662.1	813535.5	db1a	assigned
292762at7147	OZ287661.1	52700299.0	db3b	assigned
292807at7147	OZ287660.1	143267716.5	db3a	assigned
292918at7147	OZ287663.1	9253411.5	db5	assigned
292983at7147	OZ287663.1	14590285.5	db5	assigned
293157at7147	OZ287662.1	54628522.0	db1a	assigned
293181at7147	OZ287662.1	109539591.5	db1a	assigned
293245at7147	OZ287660.1	109348437.5	db4b	assigned
293374at7147	OZ287662.1	94249614.5	db2a	assigned
293473at7147	OZ287664.1	1896172.0	db2b	assigned
293685at7147	OZ287660.1	32654871.5	db4a	assigned
293685at7147	OZ287660.1	32699969.5	db4a	assigned
293743at7147	OZ287660.1	94185900.0	db3a	assigned
293787at7147	OZ287660.1	121002718.0	db4a	assigned
293805at7147	OZ287664.1	22521269.0	db2b	assigned
293819at7147	OZ287660.1	55263329.5	db4a	assigned
293949at7147	OZ287663.1	16221915.0	db5	assigned
293958at7147	OZ287660.1	147991655.0	db3a	assigned
294036at7147	OZ287660.1	89543173.0	db3a	assigned
294184at7147	OZ287664.1	106841169.0	db1b	assigned
294261at7147	OZ287662.1	61846058.5	db1a	assigned
294280at7147	OZ287663.1	86154643.0	db5	assigned
294341at7147	OZ287660.1	143609527.0	db3a	assigned
294471at7147	OZ287664.1	97248196.0	db1b	assigned
294505at7147	OZ287661.1	93047160.5	db3b	assigned
294507at7147	OZ287661.1	103636824.5	db6	assigned
294539at7147	OZ287660.1	9794497.5	db4a	assigned
294623at7147	OZ287664.1	13071575.5	db2b	assigned
294625at7147	OZ287662.1	6938037.5	db1a	assigned
294643at7147	OZ287660.1	3821012.5	db4a	assigned
294678at7147	OZ287662.1	2821515.5	db1a	assigned
294747at7147	OZ287662.1	105687139.0	db1a	assigned
294786at7147	OZ287663.1	92907570.5	NA	unassigned
294953at7147	OZ287660.1	146523327.0	db3a	assigned
295011at7147	OZ287661.1	84388.5	db3b	assigned
295066at7147	OZ287660.1	16220896.5	db4a	assigned
295098at7147	OZ287662.1	48177611.5	db2b	assigned
295134at7147	OZ287664.1	79638975.5	db1b	assigned
295139at7147	OZ287664.1	68715325.5	db2b	assigned
295160at7147	OZ287664.1	8309588.5	db2b	assigned
295163at7147	OZ287663.1	96542263.0	db5	assigned
295178at7147	OZ287663.1	33586851.0	db5	assigned
295310at7147	OZ287663.1	100904288.5	db5	assigned
295337at7147	OZ287661.1	121203928.0	db4b	assigned
295558at7147	OZ287661.1	32974624.0	db3b	assigned
295624at7147	OZ287661.1	4995243.5	db3b	assigned
295694at7147	OZ287664.1	103933079.5	NA	unassigned
295714at7147	OZ287660.1	85533870.5	db3a	assigned
295841at7147	OZ287660.1	119584094.0	db3a	assigned
295911at7147	OZ287662.1	96760171.0	db2a	assigned
295953at7147	OZ287661.1	4583313.5	db3b	assigned
296064at7147	OZ287662.1	14280313.0	db3a	assigned
296070at7147	OZ287660.1	10195994.5	db4a	assigned
296217at7147	OZ287660.1	12361929.0	db4a	assigned
296305at7147	OZ287661.1	42756646.5	db3b	assigned
296394at7147	OZ287662.1	113557249.5	db2a	assigned
296534at7147	OZ287661.1	115431661.5	db4b	assigned
